 1) database/foo_forum/threads.csv
 2)
 3) contains comma-separated seed data for table:
 4)
 5) 	threads
 6)
 7) in MySQL database:
 8)
 9) 	foo_forum
10)
11) Row definition adheres to the syntax:
12)
13) id,user_id,title,score,created_at<NEWLINE>
7099,710,Some Interesting Topic Number 7099,6,2016-09-13 17:53:56
7100,710,Some Interesting Topic Number 7100,818,2016-09-13 17:53:57
7101,711,Some Interesting Topic Number 7101,99,2016-09-13 17:53:58
7102,711,Some Interesting Topic Number 7102,654,2016-09-13 17:53:59
7103,711,Some Interesting Topic Number 7103,22,2016-09-13 17:54:00
7104,711,Some Interesting Topic Number 7104,324,2016-09-13 17:54:01
7105,711,Some Interesting Topic Number 7105,591,2016-09-13 17:54:02
7106,711,Some Interesting Topic Number 7106,946,2016-09-13 17:54:03
7107,711,Some Interesting Topic Number 7107,210,2016-09-13 17:54:04
7108,711,Some Interesting Topic Number 7108,-96,2016-09-13 17:54:05
7109,711,Some Interesting Topic Number 7109,999,2016-09-13 17:54:06
7110,711,Some Interesting Topic Number 7110,572,2016-09-13 17:54:07
7111,712,Some Interesting Topic Number 7111,921,2016-09-13 17:54:08
7112,712,Some Interesting Topic Number 7112,328,2016-09-13 17:54:09
7113,712,Some Interesting Topic Number 7113,633,2016-09-13 17:54:10
7114,712,Some Interesting Topic Number 7114,503,2016-09-13 17:54:11
7115,712,Some Interesting Topic Number 7115,176,2016-09-13 17:54:12
7116,712,Some Interesting Topic Number 7116,50,2016-09-13 17:54:13
7117,712,Some Interesting Topic Number 7117,854,2016-09-13 17:54:14
7118,712,Some Interesting Topic Number 7118,265,2016-09-13 17:54:15
7119,712,Some Interesting Topic Number 7119,197,2016-09-13 17:54:16
7120,712,Some Interesting Topic Number 7120,-73,2016-09-13 17:54:17
7121,713,Some Interesting Topic Number 7121,133,2016-09-13 17:54:18
7122,713,Some Interesting Topic Number 7122,423,2016-09-13 17:54:19
7123,713,Some Interesting Topic Number 7123,471,2016-09-13 17:54:20
7124,713,Some Interesting Topic Number 7124,426,2016-09-13 17:54:21
7125,713,Some Interesting Topic Number 7125,585,2016-09-13 17:54:22
7126,713,Some Interesting Topic Number 7126,-11,2016-09-13 17:54:23
7127,713,Some Interesting Topic Number 7127,461,2016-09-13 17:54:24
7128,713,Some Interesting Topic Number 7128,982,2016-09-13 17:54:25
7129,713,Some Interesting Topic Number 7129,627,2016-09-13 17:54:26
7130,713,Some Interesting Topic Number 7130,297,2016-09-13 17:54:27
7131,714,Some Interesting Topic Number 7131,-7,2016-09-13 17:54:28
7132,714,Some Interesting Topic Number 7132,864,2016-09-13 17:54:29
7133,714,Some Interesting Topic Number 7133,801,2016-09-13 17:54:30
7134,714,Some Interesting Topic Number 7134,-78,2016-09-13 17:54:31
7135,714,Some Interesting Topic Number 7135,187,2016-09-13 17:54:32
7136,714,Some Interesting Topic Number 7136,131,2016-09-13 17:54:33
7137,714,Some Interesting Topic Number 7137,918,2016-09-13 17:54:34
7138,714,Some Interesting Topic Number 7138,335,2016-09-13 17:54:35
7139,714,Some Interesting Topic Number 7139,891,2016-09-13 17:54:36
7140,714,Some Interesting Topic Number 7140,506,2016-09-13 17:54:37
7141,715,Some Interesting Topic Number 7141,648,2016-09-13 17:54:38
7142,715,Some Interesting Topic Number 7142,162,2016-09-13 17:54:39
7143,715,Some Interesting Topic Number 7143,248,2016-09-13 17:54:40
7144,715,Some Interesting Topic Number 7144,666,2016-09-13 17:54:41
7145,715,Some Interesting Topic Number 7145,7,2016-09-13 17:54:42
7146,715,Some Interesting Topic Number 7146,922,2016-09-13 17:54:43
7147,715,Some Interesting Topic Number 7147,728,2016-09-13 17:54:44
7148,715,Some Interesting Topic Number 7148,-84,2016-09-13 17:54:45
7149,715,Some Interesting Topic Number 7149,712,2016-09-13 17:54:46
7150,715,Some Interesting Topic Number 7150,276,2016-09-13 17:54:47
7151,716,Some Interesting Topic Number 7151,97,2016-09-13 17:54:48
7152,716,Some Interesting Topic Number 7152,503,2016-09-13 17:54:49
7153,716,Some Interesting Topic Number 7153,912,2016-09-13 17:54:50
7154,716,Some Interesting Topic Number 7154,347,2016-09-13 17:54:51
7155,716,Some Interesting Topic Number 7155,578,2016-09-13 17:54:52
7156,716,Some Interesting Topic Number 7156,978,2016-09-13 17:54:53
7157,716,Some Interesting Topic Number 7157,105,2016-09-13 17:54:54
7158,716,Some Interesting Topic Number 7158,320,2016-09-13 17:54:55
7159,716,Some Interesting Topic Number 7159,-50,2016-09-13 17:54:56
7160,716,Some Interesting Topic Number 7160,284,2016-09-13 17:54:57
7161,717,Some Interesting Topic Number 7161,839,2016-09-13 17:54:58
7162,717,Some Interesting Topic Number 7162,918,2016-09-13 17:54:59
7163,717,Some Interesting Topic Number 7163,91,2016-09-13 17:55:00
7164,717,Some Interesting Topic Number 7164,692,2016-09-13 17:55:01
7165,717,Some Interesting Topic Number 7165,503,2016-09-13 17:55:02
7166,717,Some Interesting Topic Number 7166,432,2016-09-13 17:55:03
7167,717,Some Interesting Topic Number 7167,240,2016-09-13 17:55:04
7168,717,Some Interesting Topic Number 7168,390,2016-09-13 17:55:05
7169,717,Some Interesting Topic Number 7169,842,2016-09-13 17:55:06
7170,717,Some Interesting Topic Number 7170,852,2016-09-13 17:55:07
7171,718,Some Interesting Topic Number 7171,104,2016-09-13 17:55:08
7172,718,Some Interesting Topic Number 7172,399,2016-09-13 17:55:09
7173,718,Some Interesting Topic Number 7173,739,2016-09-13 17:55:10
7174,718,Some Interesting Topic Number 7174,752,2016-09-13 17:55:11
7175,718,Some Interesting Topic Number 7175,629,2016-09-13 17:55:12
7176,718,Some Interesting Topic Number 7176,689,2016-09-13 17:55:13
7177,718,Some Interesting Topic Number 7177,279,2016-09-13 17:55:14
7178,718,Some Interesting Topic Number 7178,506,2016-09-13 17:55:15
7179,718,Some Interesting Topic Number 7179,328,2016-09-13 17:55:16
7180,718,Some Interesting Topic Number 7180,622,2016-09-13 17:55:17
7181,719,Some Interesting Topic Number 7181,61,2016-09-13 17:55:18
7182,719,Some Interesting Topic Number 7182,230,2016-09-13 17:55:19
7183,719,Some Interesting Topic Number 7183,433,2016-09-13 17:55:20
7184,719,Some Interesting Topic Number 7184,857,2016-09-13 17:55:21
7185,719,Some Interesting Topic Number 7185,-11,2016-09-13 17:55:22
7186,719,Some Interesting Topic Number 7186,-39,2016-09-13 17:55:23
7187,719,Some Interesting Topic Number 7187,279,2016-09-13 17:55:24
7188,719,Some Interesting Topic Number 7188,481,2016-09-13 17:55:25
7189,719,Some Interesting Topic Number 7189,306,2016-09-13 17:55:26
7190,719,Some Interesting Topic Number 7190,851,2016-09-13 17:55:27
7191,720,Some Interesting Topic Number 7191,202,2016-09-13 17:55:28
7192,720,Some Interesting Topic Number 7192,264,2016-09-13 17:55:29
7193,720,Some Interesting Topic Number 7193,985,2016-09-13 17:55:30
7194,720,Some Interesting Topic Number 7194,608,2016-09-13 17:55:31
7195,720,Some Interesting Topic Number 7195,593,2016-09-13 17:55:32
7196,720,Some Interesting Topic Number 7196,726,2016-09-13 17:55:33
7197,720,Some Interesting Topic Number 7197,360,2016-09-13 17:55:34
7198,720,Some Interesting Topic Number 7198,964,2016-09-13 17:55:35
7199,720,Some Interesting Topic Number 7199,226,2016-09-13 17:55:36
7200,720,Some Interesting Topic Number 7200,529,2016-09-13 17:55:37
7201,721,Some Interesting Topic Number 7201,903,2016-09-13 17:55:38
7202,721,Some Interesting Topic Number 7202,277,2016-09-13 17:55:39
7203,721,Some Interesting Topic Number 7203,110,2016-09-13 17:55:40
7204,721,Some Interesting Topic Number 7204,269,2016-09-13 17:55:41
7205,721,Some Interesting Topic Number 7205,401,2016-09-13 17:55:42
7206,721,Some Interesting Topic Number 7206,243,2016-09-13 17:55:43
7207,721,Some Interesting Topic Number 7207,689,2016-09-13 17:55:44
7208,721,Some Interesting Topic Number 7208,904,2016-09-13 17:55:45
7209,721,Some Interesting Topic Number 7209,865,2016-09-13 17:55:46
7210,721,Some Interesting Topic Number 7210,489,2016-09-13 17:55:47
7211,722,Some Interesting Topic Number 7211,392,2016-09-13 17:55:48
7212,722,Some Interesting Topic Number 7212,6,2016-09-13 17:55:49
7213,722,Some Interesting Topic Number 7213,-91,2016-09-13 17:55:50
7214,722,Some Interesting Topic Number 7214,57,2016-09-13 17:55:51
7215,722,Some Interesting Topic Number 7215,-57,2016-09-13 17:55:52
7216,722,Some Interesting Topic Number 7216,-99,2016-09-13 17:55:53
7217,722,Some Interesting Topic Number 7217,859,2016-09-13 17:55:54
7218,722,Some Interesting Topic Number 7218,717,2016-09-13 17:55:55
7219,722,Some Interesting Topic Number 7219,371,2016-09-13 17:55:56
7220,722,Some Interesting Topic Number 7220,531,2016-09-13 17:55:57
7221,723,Some Interesting Topic Number 7221,596,2016-09-13 17:55:58
7222,723,Some Interesting Topic Number 7222,343,2016-09-13 17:55:59
7223,723,Some Interesting Topic Number 7223,345,2016-09-13 17:56:00
7224,723,Some Interesting Topic Number 7224,222,2016-09-13 17:56:01
7225,723,Some Interesting Topic Number 7225,451,2016-09-13 17:56:02
7226,723,Some Interesting Topic Number 7226,429,2016-09-13 17:56:03
7227,723,Some Interesting Topic Number 7227,13,2016-09-13 17:56:04
7228,723,Some Interesting Topic Number 7228,963,2016-09-13 17:56:05
7229,723,Some Interesting Topic Number 7229,918,2016-09-13 17:56:06
7230,723,Some Interesting Topic Number 7230,652,2016-09-13 17:56:07
7231,724,Some Interesting Topic Number 7231,32,2016-09-13 17:56:08
7232,724,Some Interesting Topic Number 7232,143,2016-09-13 17:56:09
7233,724,Some Interesting Topic Number 7233,960,2016-09-13 17:56:10
7234,724,Some Interesting Topic Number 7234,1,2016-09-13 17:56:11
7235,724,Some Interesting Topic Number 7235,-29,2016-09-13 17:56:12
7236,724,Some Interesting Topic Number 7236,151,2016-09-13 17:56:13
7237,724,Some Interesting Topic Number 7237,818,2016-09-13 17:56:14
7238,724,Some Interesting Topic Number 7238,969,2016-09-13 17:56:15
7239,724,Some Interesting Topic Number 7239,867,2016-09-13 17:56:16
7240,724,Some Interesting Topic Number 7240,941,2016-09-13 17:56:17
7241,725,Some Interesting Topic Number 7241,359,2016-09-13 17:56:18
7242,725,Some Interesting Topic Number 7242,245,2016-09-13 17:56:19
7243,725,Some Interesting Topic Number 7243,540,2016-09-13 17:56:20
7244,725,Some Interesting Topic Number 7244,333,2016-09-13 17:56:21
7245,725,Some Interesting Topic Number 7245,592,2016-09-13 17:56:22
7246,725,Some Interesting Topic Number 7246,970,2016-09-13 17:56:23
7247,725,Some Interesting Topic Number 7247,81,2016-09-13 17:56:24
7248,725,Some Interesting Topic Number 7248,9,2016-09-13 17:56:25
7249,725,Some Interesting Topic Number 7249,898,2016-09-13 17:56:26
7250,725,Some Interesting Topic Number 7250,125,2016-09-13 17:56:27
7251,726,Some Interesting Topic Number 7251,853,2016-09-13 17:56:28
7252,726,Some Interesting Topic Number 7252,70,2016-09-13 17:56:29
7253,726,Some Interesting Topic Number 7253,359,2016-09-13 17:56:30
7254,726,Some Interesting Topic Number 7254,836,2016-09-13 17:56:31
7255,726,Some Interesting Topic Number 7255,874,2016-09-13 17:56:32
7256,726,Some Interesting Topic Number 7256,799,2016-09-13 17:56:33
7257,726,Some Interesting Topic Number 7257,439,2016-09-13 17:56:34
7258,726,Some Interesting Topic Number 7258,164,2016-09-13 17:56:35
7259,726,Some Interesting Topic Number 7259,559,2016-09-13 17:56:36
7260,726,Some Interesting Topic Number 7260,369,2016-09-13 17:56:37
7261,727,Some Interesting Topic Number 7261,554,2016-09-13 17:56:38
7262,727,Some Interesting Topic Number 7262,635,2016-09-13 17:56:39
7263,727,Some Interesting Topic Number 7263,891,2016-09-13 17:56:40
7264,727,Some Interesting Topic Number 7264,444,2016-09-13 17:56:41
7265,727,Some Interesting Topic Number 7265,982,2016-09-13 17:56:42
7266,727,Some Interesting Topic Number 7266,148,2016-09-13 17:56:43
7267,727,Some Interesting Topic Number 7267,246,2016-09-13 17:56:44
7268,727,Some Interesting Topic Number 7268,320,2016-09-13 17:56:45
7269,727,Some Interesting Topic Number 7269,226,2016-09-13 17:56:46
7270,727,Some Interesting Topic Number 7270,950,2016-09-13 17:56:47
7271,728,Some Interesting Topic Number 7271,775,2016-09-13 17:56:48
7272,728,Some Interesting Topic Number 7272,423,2016-09-13 17:56:49
7273,728,Some Interesting Topic Number 7273,637,2016-09-13 17:56:50
7274,728,Some Interesting Topic Number 7274,229,2016-09-13 17:56:51
7275,728,Some Interesting Topic Number 7275,-63,2016-09-13 17:56:52
7276,728,Some Interesting Topic Number 7276,358,2016-09-13 17:56:53
7277,728,Some Interesting Topic Number 7277,-4,2016-09-13 17:56:54
7278,728,Some Interesting Topic Number 7278,885,2016-09-13 17:56:55
7279,728,Some Interesting Topic Number 7279,553,2016-09-13 17:56:56
7280,728,Some Interesting Topic Number 7280,76,2016-09-13 17:56:57
7281,729,Some Interesting Topic Number 7281,490,2016-09-13 17:56:58
7282,729,Some Interesting Topic Number 7282,315,2016-09-13 17:56:59
7283,729,Some Interesting Topic Number 7283,793,2016-09-13 17:57:00
7284,729,Some Interesting Topic Number 7284,417,2016-09-13 17:57:01
7285,729,Some Interesting Topic Number 7285,265,2016-09-13 17:57:02
7286,729,Some Interesting Topic Number 7286,103,2016-09-13 17:57:03
7287,729,Some Interesting Topic Number 7287,20,2016-09-13 17:57:04
7288,729,Some Interesting Topic Number 7288,846,2016-09-13 17:57:05
7289,729,Some Interesting Topic Number 7289,-11,2016-09-13 17:57:06
7290,729,Some Interesting Topic Number 7290,314,2016-09-13 17:57:07
7291,730,Some Interesting Topic Number 7291,924,2016-09-13 17:57:08
7292,730,Some Interesting Topic Number 7292,371,2016-09-13 17:57:09
7293,730,Some Interesting Topic Number 7293,977,2016-09-13 17:57:10
7294,730,Some Interesting Topic Number 7294,286,2016-09-13 17:57:11
7295,730,Some Interesting Topic Number 7295,254,2016-09-13 17:57:12
7296,730,Some Interesting Topic Number 7296,881,2016-09-13 17:57:13
7297,730,Some Interesting Topic Number 7297,964,2016-09-13 17:57:14
7298,730,Some Interesting Topic Number 7298,594,2016-09-13 17:57:15
7299,730,Some Interesting Topic Number 7299,830,2016-09-13 17:57:16
7300,730,Some Interesting Topic Number 7300,212,2016-09-13 17:57:17
7301,731,Some Interesting Topic Number 7301,518,2016-09-13 17:57:18
7302,731,Some Interesting Topic Number 7302,84,2016-09-13 17:57:19
7303,731,Some Interesting Topic Number 7303,395,2016-09-13 17:57:20
7304,731,Some Interesting Topic Number 7304,801,2016-09-13 17:57:21
7305,731,Some Interesting Topic Number 7305,614,2016-09-13 17:57:22
7306,731,Some Interesting Topic Number 7306,214,2016-09-13 17:57:23
7307,731,Some Interesting Topic Number 7307,316,2016-09-13 17:57:24
7308,731,Some Interesting Topic Number 7308,52,2016-09-13 17:57:25
7309,731,Some Interesting Topic Number 7309,938,2016-09-13 17:57:26
7310,731,Some Interesting Topic Number 7310,538,2016-09-13 17:57:27
7311,732,Some Interesting Topic Number 7311,396,2016-09-13 17:57:28
7312,732,Some Interesting Topic Number 7312,56,2016-09-13 17:57:29
7313,732,Some Interesting Topic Number 7313,703,2016-09-13 17:57:30
7314,732,Some Interesting Topic Number 7314,-80,2016-09-13 17:57:31
7315,732,Some Interesting Topic Number 7315,857,2016-09-13 17:57:32
7316,732,Some Interesting Topic Number 7316,156,2016-09-13 17:57:33
7317,732,Some Interesting Topic Number 7317,922,2016-09-13 17:57:34
7318,732,Some Interesting Topic Number 7318,598,2016-09-13 17:57:35
7319,732,Some Interesting Topic Number 7319,462,2016-09-13 17:57:36
7320,732,Some Interesting Topic Number 7320,66,2016-09-13 17:57:37
7321,733,Some Interesting Topic Number 7321,70,2016-09-13 17:57:38
7322,733,Some Interesting Topic Number 7322,541,2016-09-13 17:57:39
7323,733,Some Interesting Topic Number 7323,679,2016-09-13 17:57:40
7324,733,Some Interesting Topic Number 7324,976,2016-09-13 17:57:41
7325,733,Some Interesting Topic Number 7325,700,2016-09-13 17:57:42
7326,733,Some Interesting Topic Number 7326,172,2016-09-13 17:57:43
7327,733,Some Interesting Topic Number 7327,591,2016-09-13 17:57:44
7328,733,Some Interesting Topic Number 7328,549,2016-09-13 17:57:45
7329,733,Some Interesting Topic Number 7329,540,2016-09-13 17:57:46
7330,733,Some Interesting Topic Number 7330,184,2016-09-13 17:57:47
7331,734,Some Interesting Topic Number 7331,-10,2016-09-13 17:57:48
7332,734,Some Interesting Topic Number 7332,-26,2016-09-13 17:57:49
7333,734,Some Interesting Topic Number 7333,55,2016-09-13 17:57:50
7334,734,Some Interesting Topic Number 7334,316,2016-09-13 17:57:51
7335,734,Some Interesting Topic Number 7335,323,2016-09-13 17:57:52
7336,734,Some Interesting Topic Number 7336,784,2016-09-13 17:57:53
7337,734,Some Interesting Topic Number 7337,746,2016-09-13 17:57:54
7338,734,Some Interesting Topic Number 7338,143,2016-09-13 17:57:55
7339,734,Some Interesting Topic Number 7339,940,2016-09-13 17:57:56
7340,734,Some Interesting Topic Number 7340,440,2016-09-13 17:57:57
7341,735,Some Interesting Topic Number 7341,707,2016-09-13 17:57:58
7342,735,Some Interesting Topic Number 7342,438,2016-09-13 17:57:59
7343,735,Some Interesting Topic Number 7343,816,2016-09-13 17:58:00
7344,735,Some Interesting Topic Number 7344,935,2016-09-13 17:58:01
7345,735,Some Interesting Topic Number 7345,103,2016-09-13 17:58:02
7346,735,Some Interesting Topic Number 7346,215,2016-09-13 17:58:03
7347,735,Some Interesting Topic Number 7347,-13,2016-09-13 17:58:04
7348,735,Some Interesting Topic Number 7348,505,2016-09-13 17:58:05
7349,735,Some Interesting Topic Number 7349,191,2016-09-13 17:58:06
7350,735,Some Interesting Topic Number 7350,604,2016-09-13 17:58:07
7351,736,Some Interesting Topic Number 7351,517,2016-09-13 17:58:08
7352,736,Some Interesting Topic Number 7352,547,2016-09-13 17:58:09
7353,736,Some Interesting Topic Number 7353,379,2016-09-13 17:58:10
7354,736,Some Interesting Topic Number 7354,604,2016-09-13 17:58:11
7355,736,Some Interesting Topic Number 7355,267,2016-09-13 17:58:12
7356,736,Some Interesting Topic Number 7356,264,2016-09-13 17:58:13
7357,736,Some Interesting Topic Number 7357,539,2016-09-13 17:58:14
7358,736,Some Interesting Topic Number 7358,44,2016-09-13 17:58:15
7359,736,Some Interesting Topic Number 7359,292,2016-09-13 17:58:16
7360,736,Some Interesting Topic Number 7360,226,2016-09-13 17:58:17
7361,737,Some Interesting Topic Number 7361,504,2016-09-13 17:58:18
7362,737,Some Interesting Topic Number 7362,733,2016-09-13 17:58:19
7363,737,Some Interesting Topic Number 7363,993,2016-09-13 17:58:20
7364,737,Some Interesting Topic Number 7364,904,2016-09-13 17:58:21
7365,737,Some Interesting Topic Number 7365,977,2016-09-13 17:58:22
7366,737,Some Interesting Topic Number 7366,245,2016-09-13 17:58:23
